Frame ID,QR ID,QR 2D,Distance,Yaw,Pitch,Roll
41,998,"[[238.0, 166.0], [235.0, 148.0], [241.0, 146.0], [241.0, 162.0]]",3.2043800668817317,-86.62687096760057,21.143880266425104,-82.8096464822265
42,998,"[[238.0, 166.0], [235.0, 148.0], [241.0, 146.0], [241.0, 162.0]]",3.2043800668817317,-86.62687096760057,21.143880266425104,-82.8096464822265
43,998,"[[238.0, 166.0], [235.0, 148.0], [241.0, 146.0], [241.0, 161.0]]",3.277384875609192,-85.93294794664912,23.059541983196592,-83.05492426192015
225,9,"[[640.0, 21.0], [661.0, 24.0], [656.0, 48.0], [635.0, 44.0]]",2.267945082566824,15.765273278297663,18.96170480175036,-170.38425925894836
227,9,"[[644.0, 34.0], [666.0, 38.0], [661.0, 62.0], [638.0, 57.0]]",2.207888075959862,14.195058798958591,9.615788254077557,-175.99049299489096
228,8,"[[596.0, 22.0], [608.0, 24.0], [605.0, 38.0], [593.0, 36.0]]",3.80515929433867,16.746532880484565,21.961513172889692,-170.50759675468262
229,9,"[[656.0, 45.0], [677.0, 49.0], [672.0, 74.0], [650.0, 69.0]]",2.161834523372887,18.207725043463896,20.59664880470488,-166.12247552018533
230,9,"[[719.0, 69.0], [743.0, 74.0], [735.0, 100.0], [712.0, 95.0]]",1.9769453147626381,6.028600543195878,-20.015991589303063,-153.53234890435485
230,8,"[[659.0, 51.0], [672.0, 54.0], [668.0, 68.0], [655.0, 66.0]]",3.5413760840575232,2.685127350717186,-25.28491923336712,-148.96979907925245
231,9,"[[710.0, 107.0], [736.0, 110.0], [731.0, 139.0], [704.0, 136.0]]",1.7725117878740386,12.979651460889205,24.54867327675587,-173.89586790516736
231,8,"[[639.0, 94.0], [652.0, 95.0], [650.0, 110.0], [636.0, 108.0]]",3.5381467402272158,11.057968197270007,17.986967139898255,-176.55319614454746
232,9,"[[719.0, 98.0], [746.0, 101.0], [742.0, 130.0], [713.0, 127.0]]",1.772588745029942,10.388991903131167,15.978140081985426,-176.9718645345289
232,8,"[[646.0, 85.0], [660.0, 86.0], [657.0, 102.0], [643.0, 101.0]]",3.1996164981144686,12.040908746070443,27.397810377593256,-177.19964289272073
233,9,"[[722.0, 88.0], [750.0, 91.0], [745.0, 120.0], [716.0, 116.0]]",1.7642643548069676,10.537296827173618,12.717203470761447,178.13914967537283
234,9,"[[729.0, 77.0], [758.0, 79.0], [752.0, 109.0], [724.0, 105.0]]",1.7592839109583482,10.790901506288279,16.408842494604816,-179.45198531666517
235,9,"[[744.0, 75.0], [773.0, 76.0], [770.0, 107.0], [739.0, 104.0]]",1.7107756206199687,7.396338799075784,12.399368183762908,179.03639215227227
236,9,"[[752.0, 70.0], [782.0, 72.0], [777.0, 103.0], [748.0, 100.0]]",1.7329398441738935,9.442190370723505,15.18672210063219,-173.08296576483622
237,9,"[[755.0, 56.0], [784.0, 57.0], [779.0, 89.0], [750.0, 86.0]]",1.712950073951149,11.318001053101336,23.008571621343613,-172.70867305372425
238,9,"[[753.0, 48.0], [784.0, 49.0], [779.0, 82.0], [750.0, 80.0]]",1.6640113944340553,10.454268866809947,22.98161932239825,-168.04586657533068
239,9,"[[752.0, 57.0], [782.0, 59.0], [778.0, 91.0], [746.0, 88.0]]",1.6536599560156555,9.178640179275947,14.67670438117379,-178.4794904024517
239,8,"[[674.0, 46.0], [688.0, 46.0], [686.0, 63.0], [671.0, 63.0]]",3.0956060694217093,10.59284208274499,30.87553302803165,-175.65685819591576
240,9,"[[721.0, 66.0], [754.0, 70.0], [747.0, 104.0], [715.0, 100.0]]",1.5330659656516972,4.401702330717022,-9.49364651140051,-152.40209284256665
240,8,"[[636.0, 50.0], [651.0, 51.0], [649.0, 68.0], [633.0, 67.0]]",3.087520258742695,10.00620453034984,20.190474847231837,-175.8792017577447
241,9,"[[657.0, 69.0], [694.0, 72.0], [688.0, 113.0], [651.0, 108.0]]",1.3108087040189493,11.126336300270262,17.71539317088415,-171.6915612512876
241,8,"[[561.0, 48.0], [577.0, 49.0], [575.0, 68.0], [559.0, 67.0]]",2.8218946212800886,10.954089777803114,23.760411941354224,-170.39862493409916
242,9,"[[666.0, 64.0], [704.0, 68.0], [698.0, 110.0], [660.0, 104.0]]",1.2921426514463572,11.859786349692314,15.433020388037555,-166.63946874309195
243,9,"[[680.0, 72.0], [719.0, 77.0], [712.0, 119.0], [672.0, 113.0]]",1.2526910845177144,11.642997535021774,13.511302097250702,-173.78043488239285
244,9,"[[683.0, 81.0], [723.0, 85.0], [716.0, 128.0], [676.0, 122.0]]",1.236287026253221,10.999581260219438,14.469609587430046,-173.31452876781904
244,8,"[[585.0, 56.0], [601.0, 58.0], [598.0, 76.0], [583.0, 75.0]]",2.876688624228007,-5.176723019548855,-32.434438150530596,-153.5037522806878
245,9,"[[680.0, 84.0], [721.0, 88.0], [712.0, 132.0], [673.0, 125.0]]",1.2134902271478911,12.601014074022945,17.690949227380145,-173.22921755447354
245,8,"[[582.0, 57.0], [599.0, 58.0], [596.0, 77.0], [579.0, 75.0]]",2.7992683400153036,10.256297501246074,17.95684241560019,-177.80085169184062
246,9,"[[681.0, 84.0], [723.0, 89.0], [714.0, 132.0], [674.0, 126.0]]",1.204719532288671,11.45188096363724,14.101704946746805,-176.23163420022883
246,8,"[[583.0, 56.0], [599.0, 57.0], [595.0, 77.0], [579.0, 75.0]]",2.6553103274298966,14.47486566599203,29.167549039036697,-175.33746333696533
247,9,"[[682.0, 84.0], [724.0, 89.0], [715.0, 134.0], [675.0, 127.0]]",1.181290174292381,13.142836012797,17.733335521513265,-169.92361666562206
247,8,"[[583.0, 56.0], [599.0, 58.0], [596.0, 77.0], [579.0, 75.0]]",2.753165765321267,13.559065230921814,22.50400404333097,-173.8140805172199
248,9,"[[678.0, 89.0], [720.0, 93.0], [712.0, 138.0], [670.0, 131.0]]",1.172427491901268,11.158520102264182,14.464454356528858,-177.06738747605138
248,8,"[[579.0, 59.0], [596.0, 61.0], [591.0, 80.0], [575.0, 78.0]]",2.6767234818226093,-4.1593093515516,-33.80487821958424,-144.97467466530236
249,9,"[[671.0, 94.0], [713.0, 99.0], [705.0, 144.0], [663.0, 137.0]]",1.166426657305114,11.689028339008768,14.229907820537644,-174.27962178314522
249,8,"[[572.0, 61.0], [589.0, 64.0], [585.0, 82.0], [568.0, 81.0]]",2.6889928174633346,-3.0867326532626436,-30.92123375623395,-146.54177675480483
250,9,"[[630.0, 97.0], [677.0, 106.0], [664.0, 154.0], [619.0, 145.0]]",1.0363180908131393,6.715622897106491,-17.82984437263453,-153.77667616004902
251,9,"[[217.0, 142.0], [264.0, 149.0], [256.0, 201.0], [208.0, 194.0]]",1.0301728741072842,9.636652357764296,9.923615023843372,-179.41470918430383
251,8,"[[116.0, 89.0], [134.0, 92.0], [130.0, 113.0], [112.0, 111.0]]",2.6055645842766464,-15.764769853957523,-66.8263189101694,-144.75298298860582
252,2,"[[502.0, 6.0], [633.0, 17.0], [615.0, 150.0], [486.0, 135.0]]",0.38876182574591517,7.2227582432471795,6.169084035988713,178.33926539868534
252,9,"[[175.0, 175.0], [224.0, 182.0], [218.0, 234.0], [168.0, 228.0]]",1.0375043244720028,0.0686276940715115,-54.355175427613254,-167.42871876945796
252,8,"[[72.0, 120.0], [92.0, 123.0], [89.0, 144.0], [69.0, 142.0]]",2.6519043107171383,-7.238422098830228,-60.790637810882465,-156.2115154840275
253,2,"[[501.0, 9.0], [632.0, 21.0], [613.0, 153.0], [485.0, 138.0]]",0.38996824010069986,7.458941216692732,6.068955900863095,178.5146748654769
253,9,"[[172.0, 175.0], [222.0, 182.0], [216.0, 235.0], [166.0, 228.0]]",1.030449188400767,8.50068641067102,5.205835603683122,-176.14777477300026
253,8,"[[69.0, 120.0], [89.0, 123.0], [86.0, 144.0], [66.0, 141.0]]",2.724061372390417,9.150735919975665,-1.6873407712397797,-176.54215485371452
254,2,"[[508.0, 6.0], [640.0, 18.0], [622.0, 150.0], [492.0, 135.0]]",0.3875239122253403,7.048250814937043,4.817874943368293,177.15498688175495
254,9,"[[178.0, 173.0], [228.0, 180.0], [222.0, 233.0], [171.0, 224.0]]",1.0459105387523708,9.212671754787545,2.3540581351996726,-175.7455494539282
255,2,"[[527.0, 6.0], [647.0, 18.0], [632.0, 136.0], [513.0, 123.0]]",0.42780165028026784,6.5808300474903705,2.59107150784804,175.74251895332696
255,9,"[[189.0, 170.0], [239.0, 177.0], [233.0, 229.0], [183.0, 221.0]]",1.054632843889017,8.791336578555455,2.5060326730322657,-175.53273663835682
256,9,"[[205.0, 161.0], [254.0, 167.0], [249.0, 219.0], [199.0, 213.0]]",1.041985024479278,7.503783790822188,5.174576791228339,-177.18354348169083
257,9,"[[222.0, 151.0], [271.0, 157.0], [266.0, 209.0], [216.0, 202.0]]",1.0488256627759442,7.956545004017203,4.229094047915831,-176.27542858711794
264,9,"[[526.0, 56.0], [580.0, 60.0], [573.0, 116.0], [520.0, 110.0]]",0.9370009022185294,7.144038778159124,7.569144338684847,-179.2778521646085
265,9,"[[549.0, 45.0], [602.0, 50.0], [595.0, 106.0], [542.0, 101.0]]",0.9332492839630157,8.280315314459388,10.79815691423302,-176.494484281118
266,9,"[[570.0, 34.0], [625.0, 38.0], [616.0, 96.0], [563.0, 90.0]]",0.9135365326907589,8.951876023978757,12.769516142804289,-177.25577456901755
267,9,"[[588.0, 24.0], [644.0, 29.0], [636.0, 86.0], [580.0, 79.0]]",0.9080990273682987,7.833075751222387,6.160694094771532,177.34952921367517
268,9,"[[605.0, 17.0], [661.0, 25.0], [652.0, 83.0], [595.0, 75.0]]",0.8980249005490862,9.684724577623,5.558920708905819,-178.11377610973878
269,9,"[[617.0, 16.0], [674.0, 23.0], [664.0, 83.0], [608.0, 75.0]]",0.890668050154871,10.476111833765724,9.53279923104119,-173.62659504501275
270,9,"[[627.0, 17.0], [686.0, 22.0], [677.0, 84.0], [619.0, 76.0]]",0.8696431284721801,8.776029859215328,8.18995061866298,-176.16570899257903
271,9,"[[641.0, 18.0], [701.0, 24.0], [691.0, 86.0], [632.0, 78.0]]",0.8547492052871283,9.277284412534346,8.391838289766804,-177.80834972667617
272,9,"[[655.0, 17.0], [715.0, 24.0], [704.0, 87.0], [645.0, 79.0]]",0.8468923463895739,10.798229800524942,11.386718514657922,-173.8353837893031
273,9,"[[667.0, 15.0], [729.0, 21.0], [718.0, 85.0], [657.0, 76.0]]",0.829910063942869,9.775262242521263,9.027395214853517,-178.87108202186886
274,9,"[[681.0, 13.0], [743.0, 20.0], [731.0, 85.0], [670.0, 76.0]]",0.8249790539997597,11.162588399285395,11.578829920131746,-174.7579148887323
275,9,"[[694.0, 12.0], [759.0, 20.0], [745.0, 84.0], [683.0, 74.0]]",0.8068832391151821,6.9408769912616926,-3.885260790112048,-141.94886059304952
285,8,"[[706.0, 25.0], [731.0, 25.0], [728.0, 53.0], [703.0, 54.0]]",1.8897597249446645,-7.5862987877080625,-19.76707259506291,-148.09961745993652
286,8,"[[691.0, 45.0], [717.0, 45.0], [714.0, 74.0], [689.0, 74.0]]",1.8552871159569975,-6.046146061695653,-19.606279113770245,-152.917811762658
287,8,"[[689.0, 51.0], [715.0, 51.0], [711.0, 81.0], [686.0, 80.0]]",1.807086040659211,10.687832957043485,29.039328023457834,-171.33294951981043
288,8,"[[685.0, 58.0], [711.0, 58.0], [708.0, 87.0], [682.0, 87.0]]",1.8220724126236671,8.089139586229601,25.74129070028097,-174.44741159417728
289,8,"[[683.0, 51.0], [708.0, 52.0], [705.0, 80.0], [680.0, 80.0]]",1.874878902326906,-5.321840064100631,-21.175332303549638,-152.85220708088104
291,8,"[[665.0, 41.0], [692.0, 41.0], [689.0, 71.0], [662.0, 70.0]]",1.8032738915027853,7.82126757520161,20.967330437612816,-174.17097135829948
292,8,"[[660.0, 43.0], [687.0, 43.0], [683.0, 73.0], [657.0, 72.0]]",1.7931908633567766,8.866614583714625,23.91626424277801,-174.77634106239907
293,8,"[[658.0, 39.0], [686.0, 38.0], [683.0, 68.0], [656.0, 67.0]]",1.811142312795162,5.5607862368113565,17.415086078930358,-177.82084782800985
300,8,"[[456.0, 16.0], [490.0, 9.0], [493.0, 47.0], [460.0, 53.0]]",1.4197486855429482,-4.602751795488438,17.762537686546242,-178.67888941338967
301,8,"[[451.0, 16.0], [485.0, 11.0], [488.0, 50.0], [455.0, 55.0]]",1.4013217456128724,-20.67092678770175,-30.870233176659102,-144.1972728505025
302,8,"[[455.0, 20.0], [489.0, 14.0], [493.0, 53.0], [460.0, 59.0]]",1.3951308904640756,-21.785210216972025,-29.80970827556691,-144.43802364568685
303,8,"[[456.0, 15.0], [489.0, 10.0], [493.0, 50.0], [460.0, 55.0]]",1.376572395226267,-0.4040239225946345,22.6643843722076,-169.90659147010615
304,8,"[[454.0, 41.0], [490.0, 37.0], [493.0, 81.0], [456.0, 84.0]]",1.248952892451224,1.411592175975383,21.563962078619248,-171.19852692720605
305,8,"[[527.0, 49.0], [571.0, 46.0], [569.0, 99.0], [526.0, 100.0]]",1.023270522957445,5.1991237336621,25.50513164270397,-173.48359350230967
306,8,"[[548.0, 55.0], [593.0, 52.0], [591.0, 108.0], [547.0, 109.0]]",0.9673470105638561,6.353239598986066,29.09360715533778,-171.5792115721201
307,8,"[[560.0, 57.0], [606.0, 55.0], [603.0, 111.0], [557.0, 111.0]]",0.9611596018081646,6.772678932489635,26.976771706804694,-173.19840693405268
308,8,"[[576.0, 54.0], [624.0, 52.0], [619.0, 109.0], [572.0, 109.0]]",0.9363965680401317,7.00054601994633,27.187303251577728,-175.49239428860557
309,8,"[[596.0, 49.0], [644.0, 47.0], [639.0, 106.0], [591.0, 105.0]]",0.9172962717170571,8.399326565856716,29.039275086820055,-173.61994317380208
310,8,"[[617.0, 45.0], [667.0, 44.0], [662.0, 104.0], [612.0, 102.0]]",0.9079748405512171,8.930226497224723,27.003269522574037,-171.57662593423734
311,8,"[[645.0, 49.0], [697.0, 49.0], [691.0, 110.0], [640.0, 108.0]]",0.8862383331662006,9.689793843534947,27.74428069546167,-170.302610942699
312,8,"[[671.0, 49.0], [724.0, 48.0], [717.0, 111.0], [665.0, 109.0]]",0.8621050771426348,10.154576943189364,30.431078634335382,-171.33693326980162
313,8,"[[692.0, 52.0], [746.0, 53.0], [737.0, 119.0], [684.0, 113.0]]",0.8367672974887402,13.793798324839834,31.70641065299625,-167.34982497219772
314,8,"[[711.0, 59.0], [767.0, 61.0], [756.0, 127.0], [701.0, 121.0]]",0.8220184994362675,13.661958836709339,30.816192972964185,-170.48662323223962
316,1,"[[99.0, 110.0], [124.0, 110.0], [125.0, 132.0], [101.0, 133.0]]",2.497364202191877,-9.355381148983016,-33.586241437324276,-149.00975059847
317,1,"[[134.0, 117.0], [159.0, 120.0], [157.0, 142.0], [134.0, 141.0]]",2.460273817742909,-4.15082093253811,-41.54296991241632,-159.37710440828081
318,1,"[[141.0, 122.0], [167.0, 123.0], [167.0, 145.0], [143.0, 146.0]]",2.406382385043712,-7.883528825635313,-33.23395774601268,-150.43153270514588
319,1,"[[151.0, 121.0], [176.0, 122.0], [176.0, 144.0], [152.0, 145.0]]",2.4049448364821955,-9.47669142114932,-37.72166791993121,-150.0522770543175
320,1,"[[163.0, 120.0], [191.0, 121.0], [189.0, 143.0], [165.0, 142.0]]",2.3138314422812125,-3.9113722650810785,-28.57590073571417,-140.2823921427024
322,1,"[[201.0, 128.0], [227.0, 128.0], [226.0, 150.0], [204.0, 150.0]]",2.441964850114147,-6.780227249338202,-28.61919115005428,-148.66025916489508
323,1,"[[210.0, 117.0], [234.0, 118.0], [233.0, 141.0], [210.0, 141.0]]",2.333158152248266,-10.490111156890567,-43.01450793558748,-150.88375120328956
324,1,"[[217.0, 118.0], [242.0, 121.0], [240.0, 144.0], [217.0, 143.0]]",2.3056793622652525,-5.1874077301786645,-42.026670698303846,-159.64340362359417
325,1,"[[283.0, 142.0], [309.0, 143.0], [308.0, 168.0], [283.0, 167.0]]",2.1393626028117514,-5.266983722814735,-33.77169815754605,-156.55956659408065
326,1,"[[304.0, 159.0], [335.0, 161.0], [334.0, 189.0], [306.0, 187.0]]",1.8726291050749642,1.940428023645209,-10.949009131968415,-157.4662038371091
327,1,"[[317.0, 177.0], [346.0, 178.0], [345.0, 208.0], [316.0, 206.0]]",1.7885848389582053,3.2012145422157,3.028546028325007,-177.162287179763
328,1,"[[325.0, 178.0], [354.0, 181.0], [353.0, 210.0], [324.0, 207.0]]",1.8194608319931331,5.568487444618066,-1.0584360989431847,-168.3986735427475
329,1,"[[342.0, 183.0], [372.0, 184.0], [370.0, 214.0], [343.0, 213.0]]",1.750663925623855,3.0519533929567157,7.733051702389699,-175.32118426938658
330,1,"[[355.0, 180.0], [385.0, 181.0], [383.0, 211.0], [355.0, 209.0]]",1.7701958265537083,3.2849786056001897,3.2700995476435764,-176.4695547565108
331,1,"[[355.0, 171.0], [385.0, 172.0], [383.0, 202.0], [355.0, 201.0]]",1.7398251635569832,-5.096473454345549,-35.69462212746183,-160.42006455603027
332,1,"[[352.0, 168.0], [383.0, 169.0], [381.0, 200.0], [352.0, 199.0]]",1.6856067752626396,-5.278863644216111,-35.706481259285745,-160.0237400784459
333,1,"[[354.0, 174.0], [385.0, 176.0], [383.0, 207.0], [354.0, 205.0]]",1.6941146354044074,4.369066397081303,4.703227187407048,-173.4155233883012
334,1,"[[359.0, 179.0], [391.0, 180.0], [389.0, 212.0], [360.0, 210.0]]",1.6630970025986886,3.4449677883900054,5.006732368812708,-173.2388399736762
335,1,"[[384.0, 187.0], [417.0, 189.0], [415.0, 223.0], [383.0, 221.0]]",1.5231042278720428,4.396179553664162,7.605700915770314,-175.55574576595822
336,1,"[[444.0, 210.0], [483.0, 212.0], [481.0, 254.0], [443.0, 252.0]]",1.2100281900286531,4.60524748988279,14.801430633442592,-174.41743819491367
337,1,"[[461.0, 209.0], [502.0, 212.0], [499.0, 255.0], [461.0, 251.0]]",1.188595183983535,6.541040088163412,13.488549023186025,-168.77545288425478
338,1,"[[482.0, 203.0], [523.0, 203.0], [520.0, 249.0], [482.0, 244.0]]",1.1601373879245496,5.7911803055654945,17.507335681895345,-171.5047521107892
339,1,"[[494.0, 186.0], [535.0, 188.0], [534.0, 232.0], [493.0, 229.0]]",1.1672542211253347,5.009778437595431,11.764650501747676,-169.3993318014204
340,1,"[[492.0, 175.0], [534.0, 177.0], [531.0, 222.0], [490.0, 219.0]]",1.1422993042897682,5.390751716594326,13.447995942995592,-174.46258033116962
341,1,"[[487.0, 173.0], [529.0, 175.0], [526.0, 221.0], [484.0, 218.0]]",1.1159311975779205,5.581281187143976,14.990473808647717,-175.91968008928384
342,1,"[[484.0, 176.0], [527.0, 180.0], [524.0, 226.0], [481.0, 223.0]]",1.094333461706939,-0.39248770601724176,-30.055996750661844,-168.80652484965742
343,1,"[[485.0, 182.0], [528.0, 185.0], [526.0, 233.0], [483.0, 229.0]]",1.0702063548874161,6.905251277530732,16.820961944836817,-169.87597629633336
344,1,"[[488.0, 189.0], [532.0, 191.0], [529.0, 240.0], [486.0, 236.0]]",1.0549943305329956,6.2244285832787485,17.3353812569297,-172.80874769812144
345,1,"[[499.0, 226.0], [550.0, 231.0], [546.0, 284.0], [497.0, 279.0]]",0.9403463783261216,6.868292186502231,12.943065134734695,-169.62638494102183
346,1,"[[605.0, 209.0], [669.0, 216.0], [665.0, 287.0], [601.0, 276.0]]",0.7074633168371495,10.495331999602813,21.770865037450367,-161.5344803269758
347,1,"[[656.0, 202.0], [724.0, 210.0], [716.0, 286.0], [650.0, 273.0]]",0.6688612952693774,12.383594015959472,25.861354239742916,-162.79883159637183
348,1,"[[665.0, 193.0], [733.0, 202.0], [724.0, 279.0], [657.0, 266.0]]",0.6595690147706769,13.164005785649184,27.053889260959327,-163.96240491734338
349,1,"[[666.0, 186.0], [736.0, 197.0], [725.0, 275.0], [656.0, 259.0]]",0.6514350999140378,14.601666173448724,24.146962452259405,-162.18884730418475
350,1,"[[668.0, 184.0], [739.0, 196.0], [726.0, 277.0], [658.0, 259.0]]",0.6295784702122593,16.511537895653188,27.813135752524254,-161.262011709255
351,1,"[[677.0, 186.0], [750.0, 200.0], [736.0, 281.0], [666.0, 262.0]]",0.622033498797711,16.995101220077668,25.940569916151986,-159.98068054651233
352,1,"[[688.0, 188.0], [761.0, 203.0], [747.0, 286.0], [676.0, 265.0]]",0.60777763395307,18.40328700716745,28.10476272683157,-158.42404201497172
353,1,"[[703.0, 192.0], [778.0, 208.0], [763.0, 292.0], [690.0, 271.0]]",0.5969955346609466,18.37947376777841,28.086259129615357,-158.92914267816096
354,1,"[[723.0, 195.0], [802.0, 212.0], [786.0, 297.0], [711.0, 275.0]]",0.5853605775509337,18.51751866497833,27.115366688155845,-156.26867368067275
355,1,"[[744.0, 198.0], [825.0, 216.0], [809.0, 303.0], [732.0, 280.0]]",0.5701514731216014,19.260393234290433,28.950055726582235,-154.52308812030714
378,6,"[[453.0, 22.0], [501.0, 24.0], [499.0, 72.0], [449.0, 69.0]]",1.0705268865110642,2.7828004107659052,0.4213058984454236,174.17615833107013
379,6,"[[485.0, 21.0], [536.0, 24.0], [532.0, 72.0], [483.0, 68.0]]",1.0506918424139502,-0.12410389396277663,-12.69966150307497,-137.9748842941453
380,6,"[[514.0, 29.0], [564.0, 33.0], [561.0, 82.0], [511.0, 77.0]]",1.043487624870177,3.5645567492553556,-4.554160231059933,174.7683558634037
381,6,"[[539.0, 32.0], [590.0, 35.0], [584.0, 84.0], [535.0, 80.0]]",1.026562468657323,-0.1544340692429372,-13.288204798759729,-139.65672527810912
382,6,"[[560.0, 30.0], [611.0, 32.0], [605.0, 82.0], [556.0, 79.0]]",1.018002120969422,-1.5066685691624429,-13.864506326678727,-140.71828486633618
